RecId	Type	Shape_area	LambertX	LambertY	BlockID	ParcelID	parcel_area	parcel_cover	centroid	has_front_garden	num_neighbours	num_facades	distance_to_bus_stop	distance_to_train_station	distance_to_kindergarten	distance_to_school
4277341	CL	112.696	149702.12795976686	187910.7550058752	138169.0	5710002.0	691.0084	16.31	POINT (149702.1279597669 187910.7550058752)	True	0.0	4.0	314.00300000000004	420.42500000000007	420.42500000000007	420.42500000000007
4277342	CL	162.5918	150696.11806956457	189098.61015069846	138197.0	5708028.0	617.5218	26.5	POINT (150696.1180695646 189098.6101506985)	True	0.0	4.0	154.386	1524.7089999999998	869.8340000000002	869.8340000000002
4277343	OO	1.0465	150690.64044802828	189105.35300168782	138197.0	5708028.0	617.5218	26.5	POINT (150690.6404480283 189105.3530016878)	True	0.0	4.0	154.386	1524.7089999999998	869.8340000000002	869.8340000000002
4277344	CL	130.539	149020.12412004315	188328.25451219585	138163.0	5709749.0	818.5909	15.95	POINT (149020.1241200432 188328.2545121959)	True	0.0	4.0	248.0	795.861	52.427	52.427
4277345	CL	94.271	148837.6962369929	189328.46175331666	138143.0	5707965.0	1413.0465	8.16	POINT (148837.6962369929 189328.4617533167)	True	0.0	4.0	127.008	401.28299999999996	649.412	649.412
4277346	CL	4.6225	148840.04766010446	189341.07216126157	138143.0	5707965.0	1413.0465	8.16	POINT (148840.0476601045 189341.0721612616)	True	0.0	4.0	586.4970000000001	835.6100000000001	586.4970000000001	586.4970000000001
4277347	ON	16.3538	148833.8905366959	189333.1935877435	138143.0	5707965.0	1413.0465	8.16	POINT (148833.8905366959 189333.1935877435)	True	0.0	4.0	127.008	401.28299999999996	649.412	649.412
4277348	CL	57.4781	148970.67449521535	188561.71486529193	138163.0	5710205.0	282.0189	20.38	POINT (148970.6744952154 188561.7148652919)	False	2.0	2.0	95.072	642.9329999999999	181.656	181.656
4277349	CL	173.9478	149413.31714072378	188788.52112227734	138159.0	5709761.0	10775.6134	7.33	POINT (149413.3171407238 188788.5211222773)	True	0.0	4.0	347.118	455.31	891.668	891.668
4277350	ON	264.0881	149415.23480484975	188768.31246053928	138159.0	5709761.0	10775.6134	7.33	POINT (149415.2348048498 188768.3124605393)	True	0.0	4.0	336.149	444.34099999999995	880.699	880.699
4277351	ON	86.2305	149413.61410854003	188800.83131762117	138159.0	5709761.0	10775.6134	7.33	POINT (149413.61410854 188800.8313176212)	True	0.0	4.0	347.118	455.31	891.668	891.668
4277352	ON	74.9493	149399.6556413667	188822.14110863957	138159.0	5709761.0	10775.6134	7.33	POINT (149399.6556413667 188822.1411086396)	True	0.0	4.0	81.6	72.331	590.9320000000001	590.9320000000001
4277353	ON	74.7026	149429.94523562162	188824.13741384872	138159.0	5709761.0	10775.6134	7.33	POINT (149429.9452356216 188824.1374138487)	False	0.0	4.0	103.55999999999997	94.29099999999998	613.379	613.379
4277354	ON	51.274	149421.81188288878	188792.45631004605	138159.0	5709761.0	10775.6134	7.33	POINT (149421.8118828888 188792.4563100461)	True	0.0	4.0	347.118	455.31	891.668	891.668
4277355	UN	64.4617	149404.1112470628	188791.63741678343	138159.0	5709761.0	10775.6134	7.33	POINT (149404.1112470628 188791.6374167834)	True	0.0	4.0	347.118	455.31	891.668	891.668
4277356	CL	133.741	149553.40277022825	187697.18971076194	138173.0	5710204.0	889.2098	15.04	POINT (149553.4027702282 187697.1897107619)	True	0.0	4.0	144.01500000000001	291.93100000000004	291.93100000000004	291.93100000000004
4277357	CL	80.8845	150246.86578777086	188002.0754539034	138202.0	5709511.0	817.9131	11.8	POINT (150246.8657877709 188002.0754539034)	False	1.0	3.0	1246.2949999999998	1335.105	1275.4890000000003	1275.4890000000003
4277358	CL	15.6098	150253.80735073902	187998.11445323488	138202.0	5709511.0	817.9131	11.8	POINT (150253.807350739 187998.1144532349)	True	1.0	3.0	1246.2949999999998	1335.105	1275.4890000000003	1275.4890000000003
4277359	CL	181.3562	149662.45077403059	189061.17838882716	138156.0	5708414.0	183.6077	98.77	POINT (149662.4507740306 189061.1783888272)	False	1.0	3.0	316.956	372.1929999999999	600.683	600.683
4277360	CL	130.2276	150184.9412646415	188694.56549154667	138189.0	5710500.0	130.2276	100.0	POINT (150184.9412646415 188694.5654915467)	True	0.0	4.0	312.06899999999996	932.994	619.2180000000001	619.2180000000001
4277361	CL	80.1488	150005.09888675564	189366.7301632541	138182.0	5710514.0	307.8195	26.04	POINT (150005.0988867556 189366.7301632541)	True	2.0	2.0	512.612	1137.1859999999995	442.717	442.717
4277362	CL	138.4038	149003.54691560677	188550.25913787482	138163.0	5710628.0	442.4762	31.28	POINT (149003.5469156068 188550.2591378748)	True	1.0	3.0	95.072	642.9329999999999	181.656	181.656
4277363	CL	110.6098	148303.1142480171	189189.92820781813	138140.0	5708243.0	382.9444	28.88	POINT (148303.1142480171 189189.9282078181)	False	1.0	3.0	0.0	0.0	661.767	661.767
4277364	CL	133.5487	148484.1504626914	189755.20612356378	138143.0	5710835.0	1086.5177	12.29	POINT (148484.1504626914 189755.2061235638)	True	0.0	4.0	0.0	249.11300000000003	0.0	0.0
4277365	CL	101.6967	149310.21724875766	188237.41833289762	138162.0	5710318.0	702.2501	14.48	POINT (149310.2172487577 188237.4183328976)	True	1.0	3.0	232.85700000000003	756.4759999999999	383.36999999999995	383.36999999999995
4277366	CL	82.3613	148604.1294301669	189554.22175850836	138143.0	5710278.0	259.7074	31.71	POINT (148604.1294301669 189554.2217585084)	True	2.0	2.0	129.063	378.17599999999993	129.063	129.063
4277367	CL	122.7032	149933.8367282755	189370.55745750671	138182.0	5708727.0	453.632	27.05	POINT (149933.8367282755 189370.5574575067)	True	1.0	3.0	480.36199999999997	1104.9359999999995	410.467	410.467
4277368	CL	93.4935	149860.19217483426	188883.19536865706	138196.0	5710673.0	449.0652	20.82	POINT (149860.1921748343 188883.1953686571)	True	1.0	3.0	282.904	600.369	286.5930000000001	286.5930000000001
4277369	CL	60.5907	150216.37284099546	188706.76969966159	138198.0	5709696.0	92.7985	100.0	POINT (150216.3728409955 188706.7696996616)	True	1.0	3.0	312.06899999999996	932.994	619.2180000000001	619.2180000000001
4277370	CL	17.5878	150223.0954800193	188713.74236692625	138198.0	5709696.0	92.7985	100.0	POINT (150223.0954800193 188713.7423669262)	True	1.0	3.0	312.06899999999996	932.994	619.2180000000001	619.2180000000001
4277371	OO	14.62	150220.4526845717	188710.74357456507	138198.0	5709696.0	92.7985	100.0	POINT (150220.4526845717 188710.7435745651)	True	1.0	3.0	312.06899999999996	932.994	619.2180000000001	619.2180000000001
4277372	CL	226.9396	149442.35737332253	189130.90884768727	138145.0	5710376.0	226.9396	100.0	POINT (149442.3573733225 189130.9088476873)	False	3.0	1.0	230.82700000000003	260.66200000000003	875.9999999999998	875.9999999999998
4277373	CL	263.9542	149154.66939202836	189159.03717332304	138152.0	5710131.0	2619.9397	10.07	POINT (149154.6693920284 189159.037173323)	True	0.0	4.0	20.339	497.6059999999999	784.3849999999999	784.3849999999999
4277374	CL	645.9476	150284.86186185	187938.469676917	138202.0	5709957.0	843.0222	93.48	POINT (150284.86186185 187938.469676917)	True	0.0	4.0	1309.6829999999998	1398.493	1338.877	1338.877
4277375	CL	142.0826	150262.3113485053	187923.6547514011	138202.0	5709957.0	843.0222	93.48	POINT (150262.3113485053 187923.6547514011)	True	0.0	4.0	1330.8409999999997	1419.6509999999998	1360.035	1360.035
4277376	CL	64.303	150126.7971323642	188778.21770876556	138189.0	5710955.0	199.2756	32.27	POINT (150126.7971323642 188778.2177087656)	False	2.0	2.0	307.53700000000003	928.4620000000001	614.686	614.686
4277377	CL	132.6003	149192.46976896047	189217.29930230477	138150.0	5708892.0	672.8611	24.5	POINT (149192.4697689605 189217.2993023048)	False	0.0	4.0	89.779	498.9739999999999	853.8249999999999	853.8249999999999
4277378	CL	32.2706	149185.20323726174	189229.59997423875	138150.0	5708892.0	672.8611	24.5	POINT (149185.2032372617 189229.5999742388)	True	1.0	3.0	89.779	498.9739999999999	853.8249999999999	853.8249999999999
4277379	CL	109.77	148967.50942849027	188827.7335718586	138161.0	5710360.0	630.3663	17.41	POINT (148967.5094284903 188827.7335718586)	False	2.0	2.0	84.607	435.74299999999994	488.867	488.867
4277380	CL	69.4492	149954.32726404842	189573.71912783338	138180.0	5708347.0	251.4568	27.62	POINT (149954.3272640484 189573.7191278334)	False	1.0	3.0	632.2860000000002	1256.8599999999994	562.3910000000001	562.3910000000001
4277381	CL	116.6399	150053.8730972932	189231.09984276083	138180.0	5708570.0	992.7422	15.4	POINT (150053.8730972932 189231.0998427608)	True	0.0	4.0	496.78099999999995	1204.1409999999996	441.44599999999997	441.44599999999997
4277382	CL	36.2762	150067.68237811566	189218.9884971719	138180.0	5708570.0	992.7422	15.4	POINT (150067.6823781157 189218.9884971719)	True	0.0	4.0	347.071	1012.292	291.73600000000005	291.73600000000005
4277383	CL	73.7163	149199.39941779454	188914.98543434928	138159.0	5709962.0	655.6842	17.1	POINT (149199.3994177945 188914.9854343493)	False	1.0	3.0	231.62400000000002	351.3689999999999	751.708	751.708
4277384	CL	16.4913	149196.66991940566	188900.54272401164	138159.0	5709962.0	655.6842	17.1	POINT (149196.6699194057 188900.5427240116)	True	0.0	4.0	231.62400000000002	351.3689999999999	751.708	751.708
4277385	ON	21.9124	149199.66061051204	188900.29166026003	138159.0	5709962.0	655.6842	17.1	POINT (149199.660610512 188900.29166026)	True	0.0	4.0	231.62400000000002	351.3689999999999	751.708	751.708
4277386	CL	86.1955	149867.25088610512	188970.48073278644	138196.0	5710916.0	171.7603	50.18	POINT (149867.2508861051 188970.4807327864)	False	2.0	2.0	233.12600000000003	550.591	236.815	236.815
4277387	CL	86.0142	150712.41400881787	189099.70422442147	138197.0	5708670.0	555.34	20.36	POINT (150712.4140088179 189099.7042244215)	True	0.0	4.0	94.028	1464.3509999999997	809.476	809.476
4277388	CL	27.0676	150719.10430444084	189081.54793163142	138197.0	5708670.0	555.34	20.36	POINT (150719.1043044408 189081.5479316314)	True	1.0	3.0	94.028	1464.3509999999997	809.476	809.476
4277389	CL	205.7414	150304.86265411324	188193.36971849404	138203.0	5709261.0	636.9949	32.3	POINT (150304.8626541132 188193.369718494)	True	0.0	4.0	1187.063	1187.063	1187.063	1187.063
4277390	CL	21.074	149477.53997716907	189202.25911096676	138145.0	5708324.0	21.074	100.0	POINT (149477.5399771691 189202.2591109668)	True	1.0	3.0	420.92699999999996	450.76199999999994	864.8929999999998	864.8929999999998
4277397	CL	21.001	148875.60518738694	189106.7504255138	138140.0	5708278.0	10660.1192	9.87	POINT (148875.6051873869 189106.7504255138)	True	0.0	4.0	287.092	592.0970000000001	807.176	807.176
4277398	CL	301.1975	149181.1844338826	189626.72855397436	138147.0	5708652.0	782.6482	54.74	POINT (149181.1844338826 189626.7285539744)	False	0.0	4.0	601.587	971.9530000000002	1365.6329999999998	1365.6329999999998
4277399	CL	72.9426	149158.15502277738	189615.892434786	138147.0	5708652.0	782.6482	54.74	POINT (149158.1550227774 189615.892434786)	False	0.0	4.0	672.5649999999997	1042.9309999999998	1436.6109999999996	1436.6109999999996
4277400	CL	19.7014	149173.96641452023	189616.073256073	138147.0	5708652.0	782.6482	54.74	POINT (149173.9664145202 189616.073256073)	True	0.0	4.0	601.587	971.9530000000002	1365.6329999999998	1365.6329999999998
4277401	OO	34.5496	149163.94818178908	189625.97861171054	138147.0	5708652.0	782.6482	54.74	POINT (149163.9481817891 189625.9786117105)	False	0.0	4.0	672.5649999999997	1042.9309999999998	1436.6109999999996	1436.6109999999996
4277402	CL	101.5282	149451.16630212558	188145.79133935287	138174.0	5708445.0	298.6635	38.08	POINT (149451.1663021256 188145.7913393529)	False	2.0	2.0	207.888	573.485	573.485	573.485
4277403	CL	12.216	149412.01576513555	188152.95648236418	138174.0	5708445.0	298.6635	38.08	POINT (149412.0157651356 188152.9564823642)	True	1.0	3.0	232.85700000000003	756.4759999999999	383.36999999999995	383.36999999999995
4277404	CL	89.2557	149193.96814804498	188006.26675833497	138174.0	5709622.0	448.9976	19.88	POINT (149193.968148045 188006.266758335)	False	2.0	2.0	558.8539999999999	558.8539999999999	409.85200000000003	409.85200000000003
4277405	CL	164.5574	151170.75234980357	188920.45058955727	138198.0	5710945.0	802.2537	21.37	POINT (151170.7523498036 188920.4505895573)	True	0.0	4.0	384.999	1765.828	1175.5570000000002	1175.5570000000002
4277406	ON	6.8608	151167.1661687072	188925.9539011239	138198.0	5710945.0	802.2537	21.37	POINT (151167.1661687072 188925.9539011239)	True	0.0	4.0	384.999	1765.828	1175.5570000000002	1175.5570000000002
4277407	CL	81.3381	149040.0393797346	189259.2811927221	138147.0	5710717.0	243.5661	33.39	POINT (149040.0393797346 189259.2811927221)	False	2.0	2.0	229.82	641.321	876.178	876.178
4277408	CL	107.8482	150469.07566930438	189078.38345147474	138199.0	5709430.0	641.7887	18.12	POINT (150469.0756693044 189078.3834514747)	True	0.0	4.0	217.87400000000002	1134.0319999999997	371.337	371.337
4277409	CL	5.6076	150474.87236875595	189105.3610131312	138199.0	5709430.0	641.7887	18.12	POINT (150474.872368756 189105.3610131312)	True	0.0	4.0	217.87400000000002	1134.0319999999997	371.337	371.337
4277410	ON	2.8379	150471.92306406816	189071.58431694395	138199.0	5709430.0	641.7887	18.12	POINT (150471.9230640682 189071.5843169439)	True	0.0	4.0	217.87400000000002	1134.0319999999997	371.337	371.337
4277411	CL	213.8053	148964.9504132595	188787.58817693728	138161.0	5708236.0	213.8053	100.0	POINT (148964.9504132595 188787.5881769373)	True	1.0	3.0	151.928	503.06399999999996	368.156	368.156
4277412	CL	58.6708	151163.11661760806	188871.86745994407	138202.0	5709008.0	464.6491	12.63	POINT (151163.1166176081 188871.8674599441)	False	0.0	4.0	135.72799999999998	572.0020000000001	572.0020000000001	572.0020000000001
4277414	CL	164.8293	150855.29574845123	188051.37879406652	138202.0	5710885.0	1809.5259	38.69	POINT (150855.2957484512 188051.3787940665)	False	0.0	4.0	254.77300000000002	254.77300000000002	254.77300000000002	254.77300000000002
4277415	CL	35.2166	150878.64237892797	188061.82678933273	138202.0	5710885.0	1809.5259	38.69	POINT (150878.642378928 188061.8267893327)	True	0.0	4.0	254.77300000000002	254.77300000000002	254.77300000000002	254.77300000000002
4277416	CL	25.1948	150880.1267251272	188049.39698016818	138202.0	5710885.0	1809.5259	38.69	POINT (150880.1267251272 188049.3969801682)	True	0.0	4.0	254.77300000000002	254.77300000000002	254.77300000000002	254.77300000000002
4277417	CL	100.9753	150203.48734975135	188133.09907958625	138202.0	5708812.0	110.147	91.67	POINT (150203.4873497513 188133.0990795862)	False	2.0	2.0	1124.5219999999997	1314.212	1153.7160000000001	1153.7160000000001
4277418	CL	116.2357	150177.43488663223	188922.85949001805	138198.0	5710314.0	612.392	21.09	POINT (150177.4348866322 188922.859490018)	True	0.0	4.0	0.0	719.157	69.89500000000001	69.89500000000001
4277419	ON	12.9014	150177.56441824607	188930.19200610806	138198.0	5710314.0	612.392	21.09	POINT (150177.5644182461 188930.1920061081)	True	0.0	4.0	0.0	719.157	69.89500000000001	69.89500000000001
4277420	CL	72.9887	149355.79486031254	189035.85192810703	138153.0	5709036.0	291.9726	25.0	POINT (149355.7948603125 189035.851928107)	False	2.0	2.0	138.555	168.39000000000001	811.0869999999999	811.0869999999999
4277421	CL	80.4911	148665.31228526682	189771.19640989072	138143.0	5708124.0	752.8658	10.69	POINT (148665.3122852668 189771.1964098907)	True	1.0	3.0	0.0	249.11300000000003	0.0	0.0
4277422	CL	154.7958	150090.86201966158	188479.96465308548	138191.0	5709960.0	951.2712	16.27	POINT (150090.8620196616 188479.9646530855)	True	0.0	4.0	733.1409999999998	1076.1109999999994	762.3349999999998	762.3349999999998
4277423	CL	6502.9583	148760.51703929782	189377.17241721184	138143.0	5708053.0	10200.9998	64.16	POINT (148760.5170392978 189377.1724172118)	True	0.0	4.0	514.609	763.722	514.609	514.609
4277424	ON	28.5057	148712.24057282356	189420.0672717622	138143.0	5708053.0	10200.9998	64.16	POINT (148712.2405728236 189420.0672717622)	True	0.0	4.0	435.572	684.685	435.572	435.572
4277425	ON	13.5921	148727.33981760265	189332.43332274185	138143.0	5708053.0	10200.9998	64.16	POINT (148727.3398176027 189332.4333227419)	True	0.0	4.0	435.572	684.685	435.572	435.572
4277426	CL	83.4247	149944.0074555535	189285.62457911888	138182.0	5709636.0	318.7639	26.17	POINT (149944.0074555535 189285.6245791189)	False	1.0	3.0	432.068	1056.6419999999996	362.173	362.173
4277427	CL	95.0067	150222.63560819428	188549.58905336433	138191.0	5709418.0	795.6451	15.53	POINT (150222.6356081943 188549.5890533643)	True	1.0	3.0	742.8349999999998	1212.0330000000001	986.4849999999999	986.4849999999999
4277428	CL	28.5265	150228.75902343992	188532.4715392677	138191.0	5709418.0	795.6451	15.53	POINT (150228.7590234399 188532.4715392677)	True	0.0	4.0	742.8349999999998	1212.0330000000001	986.4849999999999	986.4849999999999
4277429	CL	96.042	149766.52920594963	188034.47654271987	138176.0	5709842.0	758.7961	13.78	POINT (149766.5292059496 188034.4765427199)	True	0.0	4.0	339.9580000000001	536.1	536.1	536.1
4277430	ON	8.5428	149770.36541696065	188030.835355511	138176.0	5709842.0	758.7961	13.78	POINT (149770.3654169606 188030.835355511)	True	0.0	4.0	339.9580000000001	536.1	536.1	536.1
4277431	CL	123.7985	149824.0832230505	189553.85069940262	138186.0	5710849.0	747.8235	16.55	POINT (149824.0832230505 189553.8506994026)	True	1.0	3.0	709.455	1246.7619999999995	639.56	639.56
4277432	CL	172.7297	150153.0975998467	189554.30520484375	138183.0	5710782.0	1074.0019	17.19	POINT (150153.0975998467 189554.3052048438)	True	0.0	4.0	796.4490000000002	1421.0229999999997	726.5540000000001	726.5540000000001
4277433	ON	11.8677	150146.698281465	189557.08488536454	138183.0	5710782.0	1074.0019	17.19	POINT (150146.698281465 189557.0848853645)	True	0.0	4.0	796.4490000000002	1421.0229999999997	726.5540000000001	726.5540000000001
4277434	CL	56.1059	149171.08137963136	189328.4614421606	138148.0	5709357.0	260.3704	21.55	POINT (149171.0813796314 189328.4614421606)	True	2.0	2.0	302.6210000000001	672.9870000000002	1066.6670000000001	1066.6670000000001
4277435	CL	120.5618	148936.9487704193	188699.63916826338	138161.0	5708534.0	592.2914	23.55	POINT (148936.9487704193 188699.6391682634)	False	2.0	2.0	190.78400000000002	610.6279999999999	278.916	278.916
4277436	CL	18.9074	148939.97222726562	188707.51080374568	138161.0	5708534.0	592.2914	23.55	POINT (148939.9722272656 188707.5108037457)	True	1.0	3.0	190.78400000000002	610.6279999999999	278.916	278.916
4277437	CL	234.0266	148894.675104422	189472.42316943148	138147.0	5707892.0	1902.7051	13.0	POINT (148894.675104422 189472.4231694315)	True	0.0	4.0	678.658	927.771	678.658	678.658
4277438	ON	13.3513	148902.38784171702	189466.73048628718	138147.0	5707892.0	1902.7051	13.0	POINT (148902.387841717 189466.7304862872)	True	0.0	4.0	678.658	927.771	678.658	678.658
4277439	CL	114.8969	150110.47504934092	188532.68479991634	138189.0	5710059.0	1136.0361	11.44	POINT (150110.4750493409 188532.6847999163)	True	0.0	4.0	695.8529999999998	1038.8229999999999	725.047	725.047
4277440	CL	12.4125	150095.52832278275	188562.58490987212	138189.0	5710059.0	1136.0361	11.44	POINT (150095.5283227827 188562.5849098721)	True	0.0	4.0	657.0799999999998	1000.0500000000001	686.2740000000001	686.2740000000001
4277441	ON	2.6872	150097.7894270702	188564.29022299396	138189.0	5710059.0	1136.0361	11.44	POINT (150097.7894270702 188564.290222994)	True	0.0	4.0	657.0799999999998	1000.0500000000001	686.2740000000001	686.2740000000001
4277442	CL	90.3904	149525.34293261776	189308.95749029052	138146.0	5708927.0	111.0914	92.47	POINT (149525.3429326178 189308.9574902905)	False	2.0	2.0	527.4200000000001	557.2550000000001	905.9949999999999	905.9949999999999
4277443	OO	12.3378	149531.3897587028	189307.06801906592	138146.0	5708927.0	111.0914	92.47	POINT (149531.3897587028 189307.0680190659)	True	1.0	3.0	527.4200000000001	557.2550000000001	905.9949999999999	905.9949999999999
4277444	CL	87.108	148888.92392807116	188749.80047993857	138141.0	5708895.0	217.5217	40.05	POINT (148888.9239280712 188749.8004799386)	False	2.0	2.0	190.78400000000002	610.6279999999999	278.916	278.916
4277445	CL	158.719	149438.942857373	188566.87434106867	138162.0	5708604.0	3316.2787	7.18	POINT (149438.942857373 188566.8743410687)	True	0.0	4.0	193.76500000000001	702.387	365.583	365.583
4277446	CL	38.4254	149435.37154756204	188552.78503621675	138162.0	5708604.0	3316.2787	7.18	POINT (149435.371547562 188552.7850362168)	True	0.0	4.0	193.76500000000001	702.387	365.583	365.583
4277447	ON	40.8038	149433.58291617164	188566.3106451207	138162.0	5708604.0	3316.2787	7.18	POINT (149433.5829161716 188566.3106451207)	True	0.0	4.0	193.76500000000001	702.387	365.583	365.583
4277448	CL	111.2076	150148.73963423172	189479.61879364718	138180.0	5707880.0	828.9671	13.42	POINT (150148.7396342317 189479.6187936472)	True	0.0	4.0	904.57	1529.1439999999996	834.675	834.675
4277449	CL	86.2929	149845.21261917637	189070.56933597976	138193.0	5709179.0	451.6241	19.11	POINT (149845.2126191764 189070.5693359798)	True	2.0	2.0	307.548	631.6020000000001	237.653	237.653
4277450	CL	117.1229	151239.83967435276	188914.2615151182	138202.0	5708667.0	487.9117	24.0	POINT (151239.8396743528 188914.2615151182)	False	0.0	4.0	473.76900000000006	1854.598	1264.3270000000002	1264.3270000000002
4277451	CL	101.9439	149134.3055609636	188291.31556107628	138162.0	5710048.0	545.8635	24.15	POINT (149134.3055609636 188291.3155610763)	True	1.0	3.0	297.14200000000005	845.003	101.569	101.569
4277452	CL	29.9049	149135.76883193429	188311.16572222422	138162.0	5710048.0	545.8635	24.15	POINT (149135.7688319343 188311.1657222242)	True	0.0	4.0	259.34999999999997	807.211	63.777	63.777
4277453	CL	58.159	149901.39789919058	189174.3881127126	138188.0	5709898.0	221.9666	39.25	POINT (149901.3978991906 189174.3881127126)	False	2.0	2.0	456.431	961.167	386.536	386.536
4277454	CL	14.9151	149870.60667178608	189166.57062579578	138188.0	5709898.0	221.9666	39.25	POINT (149870.6066717861 189166.5706257958)	True	1.0	3.0	456.431	961.167	386.536	386.536
4277455	ON	14.0367	149896.27472847133	189172.05928020758	138188.0	5709898.0	221.9666	39.25	POINT (149896.2747284713 189172.0592802076)	True	2.0	2.0	456.431	961.167	386.536	386.536
4277456	CL	98.1359	149955.749722284	188776.98430303624	138190.0	5710622.0	326.2665	30.08	POINT (149955.749722284 188776.9843030362)	True	1.0	3.0	413.923	731.388	417.612	417.612
4277457	CL	65.8273	149611.2759342303	189264.50053790948	138146.0	5710686.0	381.9637	17.23	POINT (149611.2759342303 189264.5005379095)	False	2.0	2.0	560.6410000000001	615.8780000000003	839.7189999999998	839.7189999999998
4277458	CL	59.8265	149007.16677751078	189003.8198043437	138154.0	5708671.0	163.7224	36.54	POINT (149007.1667775108 189003.8198043437)	False	1.0	3.0	231.05499999999998	600.8539999999999	765.7309999999999	765.7309999999999
4277459	CL	89.3637	149172.02517776945	189041.1513128908	138152.0	5708531.0	124.2706	71.91	POINT (149172.0251777695 189041.1513128908)	True	2.0	2.0	271.09	428.94699999999995	791.1739999999999	791.1739999999999
4277460	CL	77.0461	148649.28389710924	189497.80820347546	138143.0	5710260.0	250.9128	30.71	POINT (148649.2838971092 189497.8082034755)	True	2.0	2.0	289.984	539.097	289.984	289.984
4277461	CL	113.0305	149870.29591106315	188823.7874522886	138194.0	5709883.0	396.9405	28.48	POINT (149870.2959110631 188823.7874522886)	True	1.0	3.0	407.818	725.283	411.507	411.507
4277462	CL	47.3633	149808.2788116562	189280.96561750292	138181.0	5708486.0	316.3164	14.97	POINT (149808.2788116562 189280.9656175029)	True	2.0	2.0	552.181	876.235	482.286	482.286
4277463	CL	650.5438	148772.10057906504	189455.87123404202	138143.0	5709556.0	3035.0795	27.2	POINT (148772.100579065 189455.871234042)	True	0.0	4.0	514.609	763.722	514.609	514.609
4277464	CL	91.7081	148757.81442792504	189440.26751538482	138143.0	5709556.0	3035.0795	27.2	POINT (148757.814427925 189440.2675153848)	True	0.0	4.0	514.609	763.722	514.609	514.609
4277465	CL	83.4012	148790.53701677726	189446.39150993514	138143.0	5709556.0	3035.0795	27.2	POINT (148790.5370167773 189446.3915099351)	True	0.0	4.0	514.609	763.722	514.609	514.609
4277466	CL	122.4037	150062.72621034435	188858.25781659945	138194.0	5708226.0	570.665	22.3	POINT (150062.7262103443 188858.2578165994)	False	0.0	4.0	432.19500000000005	790.14	476.364	476.364
4277467	ON	4.8559	150060.9219650038	188858.15701456863	138194.0	5708226.0	570.665	22.3	POINT (150060.9219650038 188858.1570145686)	True	0.0	4.0	432.19500000000005	790.14	476.364	476.364
4277468	CL	74.5516	150156.92012044182	188734.7559405053	138189.0	5710447.0	223.4523	33.36	POINT (150156.9201204418 188734.7559405053)	True	2.0	2.0	312.06899999999996	932.994	619.2180000000001	619.2180000000001
4277469	CL	296.2746	149483.26541846598	187757.33674796345	138173.0	5710240.0	8183.8203	9.99	POINT (149483.265418466 187757.3367479634)	True	1.0	3.0	144.01500000000001	291.93100000000004	291.93100000000004	291.93100000000004
4277470	CL	248.5149	149455.86656298343	187705.72799810753	138173.0	5710240.0	8183.8203	9.99	POINT (149455.8665629834 187705.7279981075)	True	0.0	4.0	144.01500000000001	291.93100000000004	291.93100000000004	291.93100000000004
4277471	CL	52.1857	149482.7821804136	187734.60927584255	138173.0	5710240.0	8183.8203	9.99	POINT (149482.7821804136 187734.6092758426)	True	0.0	4.0	144.01500000000001	291.93100000000004	291.93100000000004	291.93100000000004
4277472	CL	40.5057	149466.57085648106	187726.64936226126	138173.0	5710240.0	8183.8203	9.99	POINT (149466.5708564811 187726.6493622613)	True	0.0	4.0	144.01500000000001	291.93100000000004	291.93100000000004	291.93100000000004
4277473	ON	102.8216	149479.58624683975	187730.0068998255	138173.0	5710240.0	8183.8203	9.99	POINT (149479.5862468398 187730.0068998255)	True	0.0	4.0	144.01500000000001	291.93100000000004	291.93100000000004	291.93100000000004
4277474	ON	77.4632	149477.482620956	187770.09817933917	138173.0	5710240.0	8183.8203	9.99	POINT (149477.482620956 187770.0981793392)	True	0.0	4.0	144.01500000000001	291.93100000000004	291.93100000000004	291.93100000000004
4277475	CL	195.8638	149381.5542868484	189182.21847706084	138145.0	5709004.0	424.9058	63.7	POINT (149381.5542868484 189182.2184770608)	False	1.0	3.0	308.69399999999996	338.52899999999994	953.8669999999997	953.8669999999997
4277476	CL	74.8093	149400.01086272552	189176.78007675902	138145.0	5709004.0	424.9058	63.7	POINT (149400.0108627255 189176.780076759)	True	0.0	4.0	307.91799999999995	337.75299999999993	953.0909999999997	953.0909999999997
4277477	CL	66.4898	149443.00982964938	189352.86553477118	138144.0	5708931.0	262.2801	25.35	POINT (149443.0098296494 189352.8655347712)	False	2.0	2.0	418.92200000000014	670.1160000000002	1128.376	1128.376
4277478	CL	96.6573	149318.4632716427	189163.71097945634	138150.0	5710420.0	96.6573	100.0	POINT (149318.4632716427 189163.7109794563)	False	2.0	2.0	141.95499999999998	375.98999999999995	906.0009999999999	906.0009999999999
4277479	CL	88.1389	149794.78760680082	189243.73219523052	138188.0	5710338.0	336.2302	26.21	POINT (149794.7876068008 189243.7321952305)	True	1.0	3.0	531.3860000000001	855.4399999999999	461.49100000000004	461.49100000000004
4277480	CL	69.7925	149748.75923810675	189361.31661687494	138181.0	5708915.0	254.6958	41.46	POINT (149748.7592381068 189361.3166168749)	True	1.0	3.0	673.5130000000001	728.7500000000002	806.3699999999997	806.3699999999997
