"src_id","src_addrid","lang_code","street_nm","hnr_base","hnr_full","appt_nr","bus_nr","pc","axon_name","laxon_name","x0","y0","x1","y1","x2","y2","x3","y3","angle","cntry_code","source","prior_source","parity"
2004272102,"1754607","DUT","'t Zand",1,"1",,,1880,"KAPELLE-OP-DEN-BOS","NIEUWENRODE",149022.43,187650.57,149039.66,187609.36,149022.43,187650.57,149035.81,187618.58,,"BE","crab",,
2000111313,"1749157","DUT","A.Brouwerstraat",1,"1",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149546.77,188192.17,149558.85,188202.23,149546.77,188192.17,149551.17,188195.83,,"BE","crab",,
2001405380,"1748871","DUT","A.Brouwerstraat",2,"2",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149619.11,188165.68,149602.45,188150.34,149619.11,188165.68,149609.81,188157.11,,"BE","crab",,
2000950932,"1748889","DUT","A.Brouwerstraat",3,"3",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149560.17,188174.3,149573.12,188185.08,149560.17,188174.3,149565.44,188178.68,,"BE","crab",,
2002246635,"1748762","DUT","A.Brouwerstraat",4,"4",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149628.5,188147.75,149615.7,188135.96,149628.5,188147.75,149623.05,188142.73,,"BE","crab",,
2000646932,"1748910","DUT","A.Brouwerstraat",5,"5",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149576.7,188155.89,149588.94,188166.08,149576.7,188155.89,149581.25,188159.68,,"BE","crab",,
2001477291,"1748779","DUT","A.Brouwerstraat",7,"7",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149591.86,188141.08,149602.2,188150.61,149591.86,188141.08,149594.85,188143.83,,"BE","crab",,
2001209055,"1748843","DUT","A.Brouwerstraat",9,"9",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149604.29,188123.12,149616.86,188134.7,149604.29,188123.12,149609.5,188127.92,,"BE","crab",,
2002071079,"1742914","DUT","A.Preud'Hommelaan",2,"2",,,1880,"KAPELLE-OP-DEN-BOS","RAMSDONK",147801.58,188976.78,147817.62,188982.6,147801.58,188976.78,147808.22,188979.19,,"BE","crab",,
2000721828,"1743024","DUT","A.Preud'Hommelaan",3,"3",,,1880,"KAPELLE-OP-DEN-BOS","RAMSDONK",147843.79,188962.65,147826.21,188957.92,147843.79,188962.65,147835.87,188960.52,,"BE","crab",,
2001731761,"1742881","DUT","A.Preud'Hommelaan",4,"4",,,1880,"KAPELLE-OP-DEN-BOS","RAMSDONK",147804.65,188968.58,147820.68,188975.34,147804.65,188968.58,147811.5,188971.47,,"BE","crab",,
2001591274,"1742907","DUT","A.Preud'Hommelaan",5,"5",,,1880,"KAPELLE-OP-DEN-BOS","RAMSDONK",147842.99,188943.15,147826.36,188943.8,147842.99,188943.15,147836.35,188943.41,,"BE","crab",,
2000313687,"1743093","DUT","A.Preud'Hommelaan",6,"6",,,1880,"KAPELLE-OP-DEN-BOS","RAMSDONK",147810.56,188953.74,147826.56,188953.45,147810.56,188953.74,147816.57,188953.63,,"BE","crab",,
2000116346,"1743159","DUT","A.Preud'Hommelaan",8,"8",,,1880,"KAPELLE-OP-DEN-BOS","RAMSDONK",147810.61,188944.67,147826.37,188944.06,147810.61,188944.67,147816.37,188944.45,,"BE","crab",,
2000845069,"1743059","DUT","A.Preud'Hommelaan",10,"10",,,1880,"KAPELLE-OP-DEN-BOS","RAMSDONK",147810.84,188935.38,147825.66,188932.98,147810.84,188935.38,147815.79,188934.58,,"BE","crab",,
10560000212557,"NoHSNR_11317","UND","A12",0,"0",,,1880,"KAPELLE-OP-DEN-BOS","RAMSDONK",146779.87,190696.17,146779.87,190696.17,146779.87,190696.17,146779.87,190696.17,0,"BE","multinet",,
2000400348,"1749056","DUT","Acacialaan",5,"5",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149398.85,188601.61,149399.24,188627.04,149398.85,188601.61,149399.09,188617.05,,"BE","crab",,
2000026329,"1749072","DUT","Acacialaan",7,"7",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149370.32,188601.76,149370.72,188627.49,149370.32,188601.76,149370.56,188617.49,,"BE","crab",,
2002010224,"1748996","DUT","Acacialaan",9,"9",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149348.75,188600.88,149349.17,188627.82,149348.75,188600.88,149349.01,188617.82,,"BE","crab",,
2003272419,"1748998","DUT","Acacialaan",10,"10",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149382.64,188638.21,149382.47,188627.3,149382.64,188638.21,149382.55,188632.17,,"BE","crab",,
2001785350,"1748981","DUT","Acacialaan",11,"11",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149332.51,188600.79,149332.93,188628.07,149332.51,188600.79,149332.78,188618.07,,"BE","crab",,
2002969408,"1748957","DUT","Acacialaan",11,"11A",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149332.51,188600.79,149332.93,188628.07,149332.51,188600.79,149332.78,188618.07,,"BE","crab",,
2001061506,"1749029","DUT","Acacialaan",12,"12",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149362.72,188639.54,149362.54,188627.61,149362.72,188639.54,149362.63,188633.46,,"BE","crab",,
2002053211,"1749017","DUT","Acacialaan",13,"13",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149316.5,188597.44,149316.98,188628.32,149316.5,188597.44,149316.82,188618.32,,"BE","crab",,
2003116084,"1749002","DUT","Acacialaan",14,"14",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149343.92,188640.73,149343.72,188627.9,149343.92,188640.73,149343.81,188633.31,,"BE","crab",,
2001233950,"1749003","DUT","Acacialaan",15,"15",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149303.78,188602.97,149304.18,188628.52,149303.78,188602.97,149304.02,188618.52,,"BE","crab",,
2000509893,"1749050","DUT","Acacialaan",16,"16",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149321.31,188642.73,149321.09,188628.25,149321.31,188642.73,149321.16,188632.95,,"BE","crab",,
2001502106,"1749007","DUT","Acacialaan",17,"17",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149287.9,188602.23,149261.93,188601.43,149287.9,188602.23,149271.93,188601.74,,"BE","crab",,
2000696292,"1749031","DUT","Acacialaan",19,"19",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149273.71,188603.81,149261.87,188603.44,149273.71,188603.81,149267.29,188603.61,,"BE","crab",,
2001598037,"1749004","DUT","Acacialaan",19,"19A",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149267.01,188565.85,149263.04,188565.73,149267.01,188565.85,149263.93,188565.76,,"BE","crab",,
2003897103,"1748959","DUT","Acacialaan",20,"20",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149274.49,188639.7,149274.48,188628.83,149274.49,188639.7,149274.48,188633.64,,"BE","crab",,
2003372074,"1748988","DUT","Acacialaan",20,"20A",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149255.22,188641.02,149255.27,188628.83,149255.22,188641.02,149255.25,188633.83,,"BE","crab",,
2002201748,"1748993","DUT","Acacialaan",21,"21",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149254.6,188601.43,149261.93,188601.66,149254.6,188601.43,149259.62,188601.58,,"BE","crab",,
2003437104,"1748955","DUT","Acacialaan",22,"22",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149238.35,188641.69,149238.4,188628.76,149238.35,188641.69,149238.38,188634.36,,"BE","crab",,
2003453387,"1748960","DUT","Acacialaan",22,"22A",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149222.7,188642.61,149222.75,188628.7,149222.7,188642.61,149222.72,188637.23,,"BE","crab",,
2001325608,"1749033","DUT","Acacialaan",23,"23",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149235.55,188602.47,149235.45,188628.75,149235.55,188602.47,149235.49,188618.75,,"BE","crab",,
2000102546,"1749066","DUT","Acacialaan",24,"24",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149203.9,188649.66,149203.98,188628.63,149203.92,188643.87,149203.94,188638.56,,"BE","crab",,
2001674881,"1748985","DUT","Acacialaan",25,"25",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149222.53,188605.3,149222.44,188628.7,149222.53,188605.3,149222.48,188618.7,,"BE","crab",,
2002317885,"1753164","DUT","Acacialaan",26,"26",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149175,188640.29,149175.05,188628.51,149175,188640.29,149175.02,188634.98,,"BE","crab",,
2000798581,"1749028","DUT","Acacialaan",27,"27",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149208.35,188603.18,149208.25,188628.64,149208.35,188603.18,149208.29,188618.64,,"BE","crab",,
2003140058,"1752733","DUT","Acacialaan",28,"28",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149157.09,188641.86,149157.14,188628.45,149157.09,188641.86,149157.12,188635.24,,"BE","crab",,
2001137101,"1749041","DUT","Acacialaan",29,"29",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149193.34,188604.22,149193.25,188628.59,149193.34,188604.22,149193.28,188618.59,,"BE","crab",,
2001056047,"1753879","DUT","Acacialaan",30,"30",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149139.47,188643.21,149139.53,188628.38,149139.47,188643.21,149139.5,188635.43,,"BE","crab",,
2002066380,"1748964","DUT","Acacialaan",31,"31",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149179.97,188598.62,149179.85,188628.53,149179.97,188598.62,149179.89,188618.53,,"BE","crab",,
2000180486,"1754300","DUT","Acacialaan",32,"32",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149121.6,188644.3,149121.66,188628.31,149121.6,188644.3,149121.63,188636.18,,"BE","crab",,
2001189244,"1753323","DUT","Acacialaan",33,"33",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149163.24,188601.8,149163.14,188628.47,149163.24,188601.8,149163.18,188618.47,,"BE","crab",,
2000519064,"1754128","DUT","Acacialaan",34,"34",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149082.6,188643.56,149082.66,188628.16,149082.6,188643.56,149082.63,188636.3,,"BE","crab",,
2001507842,"1753691","DUT","Acacialaan",35,"35",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149148.44,188604.73,149148.35,188628.41,149148.44,188604.73,149148.39,188618.41,,"BE","crab",,
2000703597,"1754042","DUT","Acacialaan",37,"37",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149132.91,188599.86,149132.8,188628.35,149132.91,188599.86,149132.84,188618.35,,"BE","crab",,
2000972054,"1753851","DUT","Acacialaan",39,"39",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149118.73,188606.17,149118.64,188628.3,149118.73,188606.17,149118.68,188618.3,,"BE","crab",,
2002100723,"1753207","DUT","Acacialaan",41,"41",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149104.31,188604.16,149104.22,188628.24,149104.31,188604.16,149104.26,188618.24,,"BE","crab",,
2001617024,"1753642","DUT","Acacialaan",43,"43",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149088.94,188604.72,149088.85,188628.18,149088.94,188604.72,149088.89,188618.18,,"BE","crab",,
2000785519,"1753817","DUT","Acacialaan",45,"45",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149070.8,188601.71,149070.7,188628.11,149070.8,188601.71,149070.74,188618.11,,"BE","crab",,
2000893311,"1753775","DUT","Acacialaan",47,"47",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149060.55,188602.99,149060.45,188628.07,149060.55,188602.99,149060.49,188618.07,,"BE","crab",,
2001477330,"1749637","DUT","Albrecht Rodenbachlaan",2,"2",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149929.89,189409.13,149927.8,189427.81,149929.89,189409.13,149928.91,189417.87,,"BE","crab",,
2000156542,"1749805","DUT","Albrecht Rodenbachlaan",3,"3",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149923.42,189449.37,149925.85,189427.59,149923.42,189449.37,149924.74,189437.53,,"BE","crab",,
2001147669,"1749677","DUT","Albrecht Rodenbachlaan",4,"4",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149938.83,189409.64,149936.69,189428.8,149938.83,189409.64,149937.8,189418.86,,"BE","crab",,
2002174897,"1749614","DUT","Albrecht Rodenbachlaan",5,"5",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149930.5,189447.51,149932.64,189428.35,149930.5,189447.51,149931.53,189438.29,,"BE","crab",,
2000879345,"1749748","DUT","Albrecht Rodenbachlaan",6,"6",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149948.53,189410.42,149946.36,189429.88,149948.53,189410.42,149947.47,189419.94,,"BE","crab",,
2001978078,"1749521","DUT","Albrecht Rodenbachlaan",7,"7",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149944.17,189450.08,149946.43,189429.89,149944.17,189450.08,149945.32,189439.83,,"BE","crab",,
2000682029,"1749695","DUT","Albrecht Rodenbachlaan",8,"8",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149957.63,189410.96,149955.4,189430.89,149957.63,189410.96,149956.51,189420.96,,"BE","crab",,
2001708882,"1749602","DUT","Albrecht Rodenbachlaan",9,"9",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149953.11,189449.56,149955.2,189430.87,149953.11,189449.56,149954.09,189440.81,,"BE","crab",,
2000259480,"1749785","DUT","Albrecht Rodenbachlaan",10,"10",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149967.1,189410.25,149964.68,189431.93,149967.1,189410.25,149965.79,189421.99,,"BE","crab",,
2001233647,"1749665","DUT","Albrecht Rodenbachlaan",11,"11",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149970.62,189451.13,149972.67,189432.82,149970.62,189451.13,149971.56,189442.76,,"BE","crab",,
2000528204,"1749789","DUT","Albrecht Rodenbachlaan",12,"12",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149975.91,189411.28,149973.49,189432.91,149975.91,189411.28,149974.6,189422.98,,"BE","crab",,
2001941214,"1749641","DUT","Albrecht Rodenbachlaan",14,"14",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149991.83,189412.47,149989.35,189434.69,149991.83,189412.47,149990.46,189424.75,,"BE","crab",,
2000639906,"1749706","DUT","Albrecht Rodenbachlaan",15,"15",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",149989.57,189451.19,149991.39,189434.91,149989.57,189451.19,149990.44,189443.43,,"BE","crab",,
2002186169,"1749487","DUT","Albrecht Rodenbachlaan",16,"16",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150000.57,189412.74,149998.01,189435.65,150000.57,189412.74,149999.12,189425.72,,"BE","crab",,
2001309681,"1749546","DUT","Albrecht Rodenbachlaan",18,"18",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150010.37,189413.14,150007.73,189436.74,150010.37,189413.14,150008.84,189426.8,,"BE","crab",,
2002369377,"1749590","DUT","Albrecht Rodenbachlaan",19,"19",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150011.29,189452.83,150013.02,189437.33,150011.29,189452.83,150012.12,189445.4,,"BE","crab",,
2000095890,"1749852","DUT","Albrecht Rodenbachlaan",20,"20",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150019.15,189414.14,150016.52,189437.72,150019.15,189414.14,150017.63,189427.78,,"BE","crab",,
2000365141,"1749816","DUT","Albrecht Rodenbachlaan",22,"22",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150030.06,189414.95,150027.38,189438.94,150030.06,189414.95,150028.49,189429,,"BE","crab",,
2000802542,"1749757","DUT","Albrecht Rodenbachlaan",23,"23",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150028.08,189455.12,150029.86,189439.21,150028.08,189455.12,150029,189446.9,,"BE","crab",,
2001063126,"1749680","DUT","Albrecht Rodenbachlaan",25,"25",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150078.61,189450.76,150041.41,189437.77,150078.61,189450.76,150050.85,189441.07,,"BE","crab",,
2000764328,"1751671","DUT","Alemstraat",1,"1",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150267,190671.88,150259.6,190665.24,150267,190671.88,150262.9,190668.2,,"BE","crab",,
2002024110,"1752419","DUT","Alemstraat",4,"4",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150262.3,190631.61,150277.52,190645.04,150262.3,190631.61,150270.02,190638.42,,"BE","crab",,
2000155911,"1752435","DUT","Alemstraat",5,"5",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150299.67,190650.57,150284.47,190637.16,150299.67,190650.57,150291.97,190643.77,,"BE","crab",,
2001147471,"1752423","DUT","Alemstraat",6,"6",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150276.34,190619.48,150289.68,190631.25,150276.34,190619.48,150282.18,190624.63,,"BE","crab",,
2004203560,"1752398","DUT","Alemstraat",7,"7",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150314.68,190633.19,150299.39,190620.15,150314.68,190633.19,150307,190626.64,,"BE","crab",,
2001558268,"1752426","DUT","Alemstraat",8,"8",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150289.39,190604.18,150303.07,190615.85,150289.39,190604.18,150295.46,190609.36,,"BE","crab",,
2001977293,"1752405","DUT","Alemstraat",9,"9",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150326.71,190614.49,150313.69,190603.39,150326.71,190614.49,150321.3,190609.88,,"BE","crab",,
2000598952,"1752432","DUT","Alemstraat",10,"10",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150300.39,190589.01,150315.19,190601.63,150300.39,190589.01,150307.58,190595.14,,"BE","crab",,
2001895592,"1752420","DUT","Alemstraat",11,"11",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150338.12,190597.68,150327.17,190587.97,150338.12,190597.68,150333.38,190593.47,,"BE","crab",,
2002200506,"1752424","DUT","Alemstraat",13,"13",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150344.35,190591.96,150332.75,190581.68,150344.35,190591.96,150338.91,190587.13,,"BE","crab",,
2000064788,"1752436","DUT","Alemstraat",14,"14",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150360.99,190524.55,150373.55,190536.04,150360.99,190524.55,150366.17,190529.29,,"BE","crab",,
2001373102,"1752425","DUT","Alemstraat",15,"15",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150349.31,190585.68,150338.06,190575.7,150349.31,190585.68,150344,190580.97,,"BE","crab",,
2002354634,"1752411","DUT","Alemstraat",16,"16",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150381.91,190503.84,150393.4,190514.36,150381.91,190503.84,150386.04,190507.62,,"BE","crab",,
2002854343,"1752421","DUT","Alemstraat",17,"17",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150373.99,190540.08,150371.74,190538.02,150379.42,190556.51,150375.57,190547.26,,"BE","crab",,
2002283540,"1752412","DUT","Alemstraat",17,"17A",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150366.06,190576.32,150350.08,190562.14,150366.06,190576.32,150357.56,190568.78,,"BE","crab",,
2004220351,"1752413","DUT","Alemstraat",17,"17B",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150373.99,190540.08,150371.74,190538.02,150379.42,190556.51,150375.57,190547.26,,"BE","crab",,
2001828925,"1752422","DUT","Alemstraat",18,"18",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150381.42,190482.89,150403.61,190503.2,150381.42,190482.89,150396.23,190496.45,,"BE","crab",,
2000835020,"1752429","DUT","Alemstraat",19,"19",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150396.75,190543.84,150380.24,190528.73,150396.75,190543.84,150387.62,190535.48,,"BE","crab",,
2004198387,"1752407","DUT","Alemstraat",20,"20",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150390.21,190469.11,150414.48,190491.33,150400.8,190478.8,150407.1,190484.58,,"BE","crab",,
2002054881,"1752418","DUT","Alemstraat",21,"21",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150412.43,190527.86,150395.35,190512.23,150412.43,190527.86,150402.73,190518.98,,"BE","crab",,
2000222748,"1752434","DUT","Alemstraat",24,"24",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150479.86,190396.5,150488.36,190402.24,150479.86,190396.5,150484.26,190399.47,,"BE","crab",,
2000517832,"1752430","DUT","Alemstraat",26,"26",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",150477.89,190362.03,150503.45,190377.37,150477.89,190362.03,150494.88,190372.23,,"BE","crab",,
2001966777,"1752427","DUT","Alemstraat",28,"28",,,1880,"KAPELLE-OP-DEN-BOS","LEEST",150513.28,190343.54,150520.38,190347.74,150513.28,190343.54,150514.01,190343.97,,"BE","crab",,
2002276035,"1739991","DUT","Armenbos",1,"1",,,1880,"KAPELLE-OP-DEN-BOS","NIEUWENRODE",149014.78,186841.54,149032.81,186859.01,149014.78,186841.54,149025.63,186852.05,,"BE","crab",,
2000673644,"1740253","DUT","Armenbos",1,"1A",,,1880,"KAPELLE-OP-DEN-BOS","NIEUWENRODE",148932.18,186984.09,148921.59,186973.83,148932.18,186984.09,148925.98,186978.08,,"BE","crab",,
2000998247,"1740101","DUT","Armenbos",2,"2",,,1880,"KAPELLE-OP-DEN-BOS","NIEUWENRODE",148842.37,186719.96,148856.01,186709.85,148842.37,186719.96,148848,186715.79,,"BE","crab",,
2003116085,"1739842","DUT","Armenbos",10,"10",,,1880,"KAPELLE-OP-DEN-BOS","NIEUWENRODE",148863.77,186727.27,148865.5,186722.66,148863.77,186727.27,148863.77,186727.27,,"BE","crab",,
1000977684,"1752656","DUT","Azalealaan",1,"1",,"2",1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148772.21,189455.61,148767.86,189481.71,148772.21,189455.61,148769.51,189471.85,,"BE","crab",,
2001009235,"1753884","DUT","Azalealaan",1,"1",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148772.21,189455.61,148767.86,189481.71,148772.21,189455.61,148769.51,189471.85,,"BE","crab",,
1001110947,"1752635","DUT","Azalealaan",3,"3",,"1",1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
2003116088,"1753140","DUT","Azalealaan",3,"3",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
1000897344,"1752557","DUT","Azalealaan",5,"5",,"1",1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
2003116089,"1753139","DUT","Azalealaan",5,"5",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
1001573467,"1752605","DUT","Azalealaan",7,"7",,"2",1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
2003116090,"1752740","DUT","Azalealaan",7,"7",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
1001203737,"1752623","DUT","Azalealaan",9,"9",,"1",1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
2002747089,"1752750","DUT","Azalealaan",9,"9",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
2003116086,"1753142","DUT","Azalealaan",11,"11",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
2003272420,"1752724","DUT","Azalealaan",11,"11G",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148776.47,189456.42,148772.26,189482.43,148776.47,189456.42,148773.86,189472.56,,"BE","crab",,
1001115094,"1752629","DUT","Azalealaan",13,"13",,"1",1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
2003116087,"1753141","DUT","Azalealaan",13,"13",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148775.45,189453.43,148770.8,189482.19,148775.45,189453.43,148772.39,189472.32,,"BE","crab",,
2003272421,"1753257","DUT","Azalealaan",13,"13G",,,1880,"KAPELLE-OP-DEN-BOS","KAPELLE-OP-DEN-BOS",148742.61,189450.34,148738.21,189476.77,148742.61,189450.34,148739.85,189466.91,,"BE","crab",,
